id,titulo,ano_lancamento,generos,generos_unificados,rating,num_avaliacoes,imagem,descricao,metadados
9919,Blue Exorcist,2011,"['Action', 'Supernatural']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Terror & Suspense']",7.47,603363.0,https://cdn.myanimelist.net/images/anime/10/75195.jpg,"Determinado a se livrar da maldição de ser filho ilegítimo de Satã, Rin segue os passos de seu mentor e se alista na Academia Vera Cruz para se tornar exorcista.","{'id_original': 9919, 'episodios': 25}"
35241,Konohana Kitan,2017,"['Fantasy', 'Girls Love', 'Slice of Life']","['Sci-Fi & Fantasia', 'Comédia & Slice of Life']",7.47,27113.5,https://cdn.myanimelist.net/images/anime/3/88431.jpg,"Kokohana-tei, um hotel de águas termais situado numa cidade que se localiza entre o nosso mundo e o outro mundo, que muitos povos vão visitar. A história retrata a vida de espíritos de raposa, que assumem a forma de meninas e trabalham no hotel.","{'id_original': 35241, 'episodios': 12}"
35015,Ani ni Tsukeru Kusuri wa Nai!,2017,['Comedy'],['Comédia & Slice of Life'],7.47,22542.5,https://cdn.myanimelist.net/images/anime/1896/129202.jpg,"Como é seu irmão? Para Mao, seu irmão Fen é alguém que iria provocá-la e fazê-la explodir 100 vezes por dia. Não há um dia em que os dois não estejam lutando a cada minuto. No entanto, quando os problemas vêm, Fen vai se tornar um irmão carinhoso e amoroso que protege sua irmãzinha a todo custo.","{'id_original': 35015, 'episodios': 12}"
34984,After the Rain,2018,"['Drama', 'Romance']","['Romance', 'Drama & Narrativo']",7.47,67045.0,https://cdn.myanimelist.net/images/anime/1271/90136.jpg,"Este é um drama sobre Bong Gil, que tem 40 anos, solteiro e está morrendo de vontade de se mudar para Seul e longe de seu pai de 90 anos, que tem feito Pyeongyang Naengmyun nos últimos 70 anos solitários.","{'id_original': 34984, 'episodios': 12}"
37614,Hitoribocchi no Marumaru Seikatsu,2019,['Comedy'],['Comédia & Slice of Life'],7.47,51830.5,https://cdn.myanimelist.net/images/anime/1612/145601.jpg,"Hitori Bocchi, uma garota que sofre de ansiedade severa, só fez uma amiga durante todo o fundamental. Ao descobrir que irão para escolas diferentes no ano seguinte, Bocchi promete pra si mesma: ""até o fim do ginásio, eu serei amiga de todos os meus colegas de classe."" E se ela não conseguir... A amizade das duas terá fim?! Mas Bocchi tem dificuldades em falar com outras pessoas. Quando fica nervosa, ela sente cãibra, e não consegue olhar outras pessoas nos olhos. Ela nem sabe como é que se faz amigos! Será que ela vai conseguir cumprir a promessa?!","{'id_original': 37614, 'episodios': 12}"
38659,Cautious Hero: The Hero Is Overpowered but Overly Cautious,2019,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Comédia & Slice of Life']",7.47,195409.5,https://cdn.myanimelist.net/images/anime/1715/103419.jpg,"A jovem deusa Ristarte não tem certeza se ela teve sorte ou não quando foi escolhida como a deusa encarregada de encontrar um herói para salvar Gaeabrande, um mundo de ranking S. Ela só convocou cinco heróis antes, e nunca para um mundo desta dificuldade. Ela decide convocar um herói japonês para ajudá-la, e eventualmente tropeça nas estatísticas de Seiya Ryuuguuin. Rista rapidamente o convoca, mas acontece que ela realmente deveria ter lido as letras miúdas - Seiya pode ser poderoso, mas ele também é excessivamente cauteloso...","{'id_original': 38659, 'episodios': 12}"
50221,Shine Post,2022,['Drama'],['Drama & Narrativo'],7.47,4188.5,https://cdn.myanimelist.net/images/anime/1976/123710.jpg,"A história acompanha o grupo de Idols TiNgS, que sonham em levar alegria e sorriso para todas as pessoas, mas para isso elas precisam do apoio do melhor empresário do mundo.  Entretanto, o convite que parecia irrecusável acaba sendo prontamente ignorando, tornando o processo de se tornarem o maior grupo de Idols de todos os tempos algo mais complicado do que","{'id_original': 50221, 'episodios': 12}"
50248,Birdie Wing: Golf Girls' Story,2022,['Sports'],[],7.47,13827.5,https://cdn.myanimelist.net/images/anime/1343/120488.jpg,"A história gira em torno de Eve e Aoi Amawashi, duas garotas de mundos completamente diferentes que se encontram nos campos de golfe para partidas que prometem mudar completamente o mundo do esporte.","{'id_original': 50248, 'episodios': 13}"
30694,Dragon Ball Super,2015,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Comédia & Slice of Life']",7.47,288391.0,https://cdn.myanimelist.net/images/anime/7/74606.jpg,"Seis meses após a derrota de Majin Buu, Goku arranja um novo emprego como... fazendeiro de nabos? Agora que a Terra está em paz, nosso heróis levam vidas mundanas, mas não por muito tempo. Longe dali, Bills, o poderoso Deus da Destruição, recebe uma profecia de que encontrará seu fim nas mãos de um ser ainda mais poderoso, e sua busca pelo Deus dos Saiyajins o traz para a Terra. Será que Goku e seus amigos conseguirão derrotar seu mais poderoso inimigo até então?","{'id_original': 30694, 'episodios': 131}"
23277,Saekano: How to Raise a Boring Girlfriend,2015,"['Comedy', 'Romance', 'Ecchi']","['Romance', 'Drama & Narrativo', 'Comédia & Slice of Life']",7.47,166136.5,https://cdn.myanimelist.net/images/anime/1329/142757.jpg,"Tomoya Aki é um garoto do ensino médio que trabalha meio período apenas para comprar suas coisas de otaku. Certo dia, sua vida se esbarra com a de Megumi Kato, a garota mais linda que ele já viu. Mas é claro que o reencontro entre eles foi em meio a uma torrente complicada de relacionamentos.","{'id_original': 23277, 'episodios': 12}"
52736,The Magical Revolution of the Reincarnated Princess and the Genius Young Lady,2023,"['Fantasy', 'Girls Love']",['Sci-Fi & Fantasia'],7.46,52837.0,https://cdn.myanimelist.net/images/anime/1053/129004.jpg,"Anisphia, a princesa que lembrou de sua vida passada quando criança, assim como o seu amor intenso pela magia do seu eu antigo, saiu para vivenciar fantasias nesse mundo de fantasia. Um dia, durante um acidente mágico, ela se deparou com uma cena em que seu irmão, Algard, estava rompendo o noivado com sua pretendente, Euphilia. O que ninguém poderia prever é que esse estranho encontro acabaria mudando o rumo da história.","{'id_original': 52736, 'episodios': 12}"
37426,Sarazanmai,2019,"['Action', 'Supernatural']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Terror & Suspense']",7.46,25434.5,https://cdn.myanimelist.net/images/anime/1159/100455.jpg,"Um dia, em Asakusa, três estudantes do fundamental – Kazuki Yasaka, Toi Kuji e Enta Jinnai – conhecem Keppi, um misterioso kappa que rouba suas jóias místicas e os transforma em kappas. Para voltar para sua forma original, eles precisam enfrentar kappas zumbis e roubar as jóias místicas deles. Será que os garotos conseguirão estabelecer laços entre si para roubar as jóias dos zumbis? Ao mesmo tempo, algo estranho está acontecendo na delegacia onde trabalham Reo Niiboshi e Mabu Akutsu. Esta é a história de três garotos que não conseguem se conectar com alguém que lhes é importante, e estão aprendendo o verdadeiro significado dessas conexões.","{'id_original': 37426, 'episodios': 11}"
35828,How to Keep a Mummy,2018,"['Slice of Life', 'Supernatural']","['Sci-Fi & Fantasia', 'Comédia & Slice of Life', 'Terror & Suspense']",7.46,28777.0,https://cdn.myanimelist.net/images/anime/1486/93811.jpg,"Kashiwagi Sora está vivendo uma vida completamente normal, até que seu pai, que se acha O AVENTUREIRO, lhe envia uma múmia diretamente do Egito! Sora fica indignado com a carta do pai (""Achei uma múmia maneira e decidi deixá-la com você, filho""), mas a múmia que sai do imenso sarcófago em sua sala de estar tem apenas 12 centímetros de altura, e cabe na palma de sua mão... Além disso, ela é tímida, chorona e fofa que só! E assim, Sora acaba adotando a múmia, que ganha o apelido de Mii-kun. Mas viver com uma múmia pode ser bem complicado...","{'id_original': 35828, 'episodios': 12}"
8726,And Yet the Town Moves,2010,['Slice of Life'],['Comédia & Slice of Life'],7.46,12029.0,https://cdn.myanimelist.net/images/anime/9/25880.jpg,"A história é sobre as trapalhadas que acontecem na cidade ao redor da estudante Arashiyama Hotori. Ela trabalha em um Maid-café de uma velha senhora em um distrito comercial de pequeno porte. O café é mal sucedido e tem poucos clientes além de Sanada, um dos colegas de Arashiyama (que tem uma paixão secreta por ela). Um dia Tatsuno, uma inteligente colega de Arashiyama, é convidada para o café, e, ao ver o estado miserável do local (e Sanada, por quem tem uma paixão secreta), decide trabalhar lá.","{'id_original': 8726, 'episodios': 12}"
11111,Another,2012,"['Horror', 'Mystery']","['Estratégia & Puzzle', 'Terror & Suspense']",7.46,520510.0,https://cdn.myanimelist.net/images/anime/4/75509.jpg,"Aquela turma da escola guardava um segredo proibido de se contar... Na primavera de 1998, quando o Sakakibara (15 anos) foi transferido para a Escola de Ensino Fundamental Yomiyama do Norte, ele sentia que uma sensação estranha pairando no ar, lhe parecia como um temor por parte de seus colegas. Até que então, o Kouichi é atraído por uma garota misteriosa chamada Mei Misaki. Ele tenta se aproximar dela para desvendar um pouco daquele seu mistério, mas conforme ele se aproxima um desastre que ele jamais imaginara ocorre! O que há de errado neste ""mundo""?!","{'id_original': 11111, 'episodios': 12}"
10568,Heaven's Memo Pad,2011,"['Drama', 'Mystery']","['Estratégia & Puzzle', 'Drama & Narrativo', 'Terror & Suspense']",7.46,48882.5,https://cdn.myanimelist.net/images/anime/13/75202.jpg,"Narumi Fujishima acabou de chegar a Tokyo e a sua nova escola onde irá cursar o ensino médio. Sua vida é bem normal, não se destaca em nada, participa de um clube por mera obrigação curricular e gosta de simplesmente, ver o tempo passar, até que ele é surpreendido pela Ayaka Shinozaki, que o convida para ajudá-la no clube de jardinagem. Para evitar transtornos ele aceita. Um dia, quando está voltando com Ayaka para casa, ele conhece os amigos da menina, um grupo de NEETs liderados por uma menina chamada Alice, a NEET suprema. Alice se denomina uma Detetive-NEET e dedica sua vida a observar o mundo através da internet, televisão, etc, sem sair de seu apartamento. Ela então usa suas observações e sua equipe para resolver casos do mundo real. Sem perceber, Narumi acaba entrando para o time.","{'id_original': 10568, 'episodios': 12}"
56230,Grandpa and Grandma Turn Young Again,2024,"['Comedy', 'Romance', 'Supernatural']","['Sci-Fi & Fantasia', 'Romance', 'Terror & Suspense', 'Comédia & Slice of Life', 'Drama & Narrativo']",7.45,24812.5,https://cdn.myanimelist.net/images/anime/1676/141714.jpg,"Após comerem uma maçã misteriosa que surgiu em sua fazenda, um casal idoso apaixonado, Shouzou e Ine, vivenciam uma transformação milagrosa... e voltam no corpo de suas versões mais jovens! Apesar de sua juventude e beleza, os dois continuam mantendo seus adoráveis hábitos de idosos. Acompanhe um vínculo duradouro que se torna ainda mais forte e precioso do que nunca!","{'id_original': 56230, 'episodios': 11}"
52816,The Witch and the Beast,2024,"['Action', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia']",7.45,32843.0,https://cdn.myanimelist.net/images/anime/1380/139745.jpg,"Tudo começou com as ""17 Origens"", cujos poderes foram transmitidos a indivíduos que ainda existem em todo o mundo nos dias de hoje. Um homem misterioso carregando um caixão e uma garota de olhos selvagens chegam a uma cidade. A garota está amaldiçoada por uma bruxa e busca desesperadamente por ela para quebrar o feitiço. A bruxa, finalmente encontrada, é realmente quem eles procuravam? E como essa maldição pode ser desfeita? A jornada de vingança contra a bruxa malévola começa quando a garota captura sua presa! Assim começa essa intensa e envolvente fantasia sombria!","{'id_original': 52816, 'episodios': 12}"
34262,The Royal Tutor,2017,['Comedy'],['Comédia & Slice of Life'],7.45,34129.0,https://cdn.myanimelist.net/images/anime/11/85517.jpg,"O Tutor Real é um professor especial, cuidadosamente selecionado para a tarefa de educar o príncipe, e é um título dado apenas ao melhor professor da nação. Heine Wittgenstein foi chamado para o reino de Grannzreich para assumir o cargo de Tutor Real. Ele recebe ordens de criar um candidato digno do trono, mas tem que trabalhar com quatro príncipes de personalidades completamente diferentes... e todos são irmãos! Como Heine vai cuidar desses quatro irmãos, que já espantaram todos os Tutores Reais anteriores?","{'id_original': 34262, 'episodios': 12}"
16005,Unlimited Psychic Squad,2013,['Action'],['Ação & Aventura'],7.45,31590.5,https://cdn.myanimelist.net/images/anime/11/44522.jpg,"Este spin-off do anime “Zettai Karen Children” centra-se em Kyousuke Hyoubu, personagem que também faz parte da série original que, por seu lado, gira em torno de três poderosos Espers (crianças com grandes poderes telequinéticos): Kaoru, Shiho e Aoi.","{'id_original': 16005, 'episodios': 12}"
36220,Our love has always been 10 centimeters apart.,2017,"['Drama', 'Romance']","['Romance', 'Drama & Narrativo']",7.45,49852.0,https://cdn.myanimelist.net/images/anime/1015/123541.jpg,"Miou, que entrou no clube de artes, é reservada. Haruki, integrante do clube de cinema, é ativo e bastante sociável. Apesar de terem personalidades completamente diferentes, eles logo passam a voltar juntos do colégio todos os dias. Muitos acham que eles são um casal, mas o relacionamento deles é pouco mais que uma forte amizade. E mesmo assim, o carinho que eles têm um pelo outro só aumenta... Apenas 10 centímetros separam suas mãos. Apenas 10 centímetros, mas ainda distantes...","{'id_original': 36220, 'episodios': 6}"
21743,Laughing Under the Clouds,2014,"['Action', 'Supernatural']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Terror & Suspense']",7.45,24714.0,https://cdn.myanimelist.net/images/anime/1661/114954.jpg,"No décimo primeiro ano da Era Meiji as espadas foram proibidas pelo governo e aqueles conhecidos como samurai foram lentamente desaparecendo. No entanto, houve muitos que não gostaram dessas mudanças e inevitavelmente os índices de criminalidade aumentaram. A única solução para o Japão era uma prisão inescapável no meio de um lago. Enquanto a prisão não poderia ser acessada de nenhuma outra forma além da água, os três garotos da família Kumo foram encarregados de transportar criminosos ao seu novo “lar”. Porém… seria essa a única coisa que estavam fazendo…?","{'id_original': 21743, 'episodios': 12}"
