id,titulo,ano_lancamento,generos,rating,num_avaliacoes,imagem,descricao,metadata
185252,"Warhammer 40,000: Space Marine II",2024,"Adventure, Action, Shooter, Role-playing (RPG), Science fiction",79.08,119,https://images.igdb.com/igdb/image/upload/t_cover_big/co5vab.jpg,"The galaxy is in peril. Entire worlds are falling. The Imperium needs you. Embody the superhuman skill and brutality of a Space Marine, the greatest of the Emperor's warriors, with Clive Standen (Vikings, Taken) as the iconic Captain Titus. Unleash deadly abilities and an arsenal of devastating weaponry to obliterate the relentless Tyranid hordes. Hold at bay the horrors of the galaxy in epic battles on far-flung planets. Uncover dark secrets and drive back the everlasting night to prove your ultimate loyalty to humanity.","{""slug"": ""warhammer-40000-space-marine-ii"", ""igdb_url"": ""https://www.igdb.com/games/warhammer-40000-space-marine-ii"", ""plataformas"": [""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""PlayStation 5""], ""raw_genres"": [""Adventure"", ""Action"", ""Shooter"", ""Role-playing (RPG)"", ""Science fiction""]}"
133306,Call of the Sea,2020,"Adventure, Platform, Puzzle, Mystery, Historical, Indie",72.08,119,https://images.igdb.com/igdb/image/upload/t_cover_big/co2ir4.jpg,"Call of the Sea is a first-person adventure puzzle game set in the 1930's that tells the story of Norah, a woman on the trail of her missing husband's expedition. The search takes place on a strange but beautiful island in the South Pacific, filled with secrets waiting to be unearthed. It’s an otherworldly tale of mystery, adventure, and self-discovery.","{""slug"": ""call-of-the-sea"", ""igdb_url"": ""https://www.igdb.com/games/call-of-the-sea"", ""plataformas"": [""Xbox Series X|S"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Xbox One"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Platform"", ""Puzzle"", ""Mystery"", ""Historical"", ""Indie""]}"
6351,Contra III: The Alien Wars,1992,"Adventure, Science fiction, Shooter, Action",80.38,119,https://images.igdb.com/igdb/image/upload/t_cover_big/co64pi.jpg,"This game is action from beginning to end, do not think that you will have a moment of peace, even because Aliens are at war with planet earth, and resting will be your least concern.","{""slug"": ""contra-iii-the-alien-wars"", ""igdb_url"": ""https://www.igdb.com/games/contra-iii-the-alien-wars"", ""plataformas"": [""Arcade"", ""Super Nintendo Entertainment System"", ""Wii"", ""Wii U"", ""New Nintendo 3DS"", ""Super Famicom""], ""raw_genres"": [""Adventure"", ""Science fiction"", ""Shooter"", ""Action""]}"
719,Freedom Fighters,2003,"Tactical, Simulator, Action, Historical, Shooter, Fantasy",74.16,119,https://images.igdb.com/igdb/image/upload/t_cover_big/coar05.jpg,"Freedom Fighters is a third-person shooter, in which the player navigates through the streets of New York while fighting the Soviet forces. The game also contains squad-based elements, having a charisma meter. The player gains charisma by performing heroic deeds in the resistance movement against the invading forces, like capturing a base or destroying vital supplies. The more charisma that is gained, the more squad-mates the character can recruit, including leaderless guerrillas and wounded Russian soldiers, up to a maximum of twelve.  Freedom Fighters uses a simple method of controlling recruits in battle. In the game, the player can command recruits by giving them simple orders such as ""follow"", ""attack"" and ""defend"", but in most situations, they take care of themselves. Given the terrain of New York City after the initial invasion, the Resistance usually stations its soldiers in covered positions like craters and buildings.","{""slug"": ""freedom-fighters"", ""igdb_url"": ""https://www.igdb.com/games/freedom-fighters"", ""plataformas"": [""Xbox"", ""Nintendo GameCube"", ""PC (Microsoft Windows)"", ""PlayStation 2""], ""raw_genres"": [""Tactical"", ""Simulator"", ""Action"", ""Historical"", ""Shooter"", ""Fantasy""]}"
120176,Teamfight Tactics,2019,"Tactical, Strategy, Card & Board Game, Fantasy, Turn-based strategy (TBS)",82.33,118,https://images.igdb.com/igdb/image/upload/t_cover_big/co8jux.jpg,Teamfight Tactics is a round-based strategy game that pits you against seven opponents in a free-for-all race to build a powerful team that fights on your behalf. Your goal: Be the last person standing.,"{""slug"": ""teamfight-tactics"", ""igdb_url"": ""https://www.igdb.com/games/teamfight-tactics"", ""plataformas"": [""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac""], ""raw_genres"": [""Tactical"", ""Strategy"", ""Card & Board Game"", ""Fantasy"", ""Turn-based strategy (TBS)""]}"
87672,Florence,2018,"Adventure, Puzzle, Romance, Drama, Indie",77.61,118,https://images.igdb.com/igdb/image/upload/t_cover_big/co295l.jpg,"Florence is an interactive storybook from the award-winning lead designer of Monument Valley about the heart-racing highs and heartbreaking lows of a young woman's very first love.  Experience every beat of Florence and Krish's relationship through a series of mini-game vignettes - from flirting to fighting, from helping each other grow... to growing apart. Drawing inspiration from 'slice of life' graphic novels and webcomics, Florence is an intimate and unforgettable story.","{""slug"": ""florence"", ""igdb_url"": ""https://www.igdb.com/games/florence"", ""plataformas"": [""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Puzzle"", ""Romance"", ""Drama"", ""Indie""]}"
19698,Albion Online,2017,"Open world, Role-playing (RPG), Fantasy, Sandbox",82.47,118,https://images.igdb.com/igdb/image/upload/t_cover_big/coavrv.jpg,"Albion Online is a sandbox MMORPG set in an open medieval fantasy world. The game features a player-driven economy where nearly every item is player-crafted. Combine armor pieces and weapons suited to your playstyle in a unique, classless ""you are what you wear"" system. Explore the world, take on other adventurers in thrilling battles, conquer territories, and build a home.","{""slug"": ""albion-online"", ""igdb_url"": ""https://www.igdb.com/games/albion-online"", ""plataformas"": [""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac""], ""raw_genres"": [""Open world"", ""Role-playing (RPG)"", ""Fantasy"", ""Sandbox""]}"
9591,AdVenture Capitalist,2014,"Business, Strategy, Simulator, Indie",66.41,118,https://images.igdb.com/igdb/image/upload/t_cover_big/co6kpm.jpg,"AdVenture Capitalist is the world’s greatest capitalism simulator. Start with a humble lemonade stand, and squeeze your way to total fiscal domination! Earn ridiculous sums of cash, diversify your investments, and attract smarmy Angel Investors to give your businesses a boost!  And the best part is, AdVenture Capitalist can even play itself! Get your businesses booming, then hire a manager to keep making the dough while you’re gone. Money keeps accumulating while you’re offline, just waiting for you to come back and spend spend spend! IT’s so easy, even a socialist could do it!","{""slug"": ""adventure-capitalist"", ""igdb_url"": ""https://www.igdb.com/games/adventure-capitalist"", ""plataformas"": [""Web browser"", ""PlayStation 4"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac""], ""raw_genres"": [""Business"", ""Strategy"", ""Simulator"", ""Indie""]}"
9577,Persona 3,2006,"Adventure, Action, Role-playing (RPG), Drama, Fantasy, Science fiction",90.81,118,https://images.igdb.com/igdb/image/upload/t_cover_big/co5mo6.jpg,"Shin Megami Tensei: Persona 3 is a role-playing video game developed by Atlus. In the game, the player takes the role of a male high-school student who joins the Specialized Extracurricular Execution Squad (SEES), a group of students investigating the Dark Hour, a time period between one day and the next that few people are aware of. During the Dark Hour, the player enters Tartarus, a large tower containing Shadows, creatures that feed on the minds of humans. To fight the Shadows, each member of SEES is able to summon a Persona, a manifestation of a person's inner self. In addition to the standard elements of role-playing games, Persona 3 includes elements of simulation games, as the game's protagonist progresses day by day through a school year, making friends and forming relationships that improve the strength of his Personas in battle.","{""slug"": ""persona-3"", ""igdb_url"": ""https://www.igdb.com/games/persona-3"", ""plataformas"": [""PlayStation 2""], ""raw_genres"": [""Adventure"", ""Action"", ""Role-playing (RPG)"", ""Drama"", ""Fantasy"", ""Science fiction""]}"
6231,Sonic the Hedgehog,2006,"Adventure, Platform, Action, Educational, Science fiction",27.59,118,https://images.igdb.com/igdb/image/upload/t_cover_big/co1zve.jpg,"The game shares its name with two earlier Sonic games, a manga, a television series, a comic book series, and their eponymous main character. To disambiguate, the game has been referred to as Sonic 2006. It was produced in commemoration of the 15th anniversary of the Sonic the Hedgehog series. The game faced multiple issues during development, which resulted in rushing the product despite existing bugs. Both versions were heavily criticized for long loading times, poor camera system, gameplay glitches, complicated plot and sloppy character control.  The game faced development issues which resulted the product being rushed and ultimately a poor product being delivered. Upon release, it was widely criticized for its numerous gameplay glitches, long loading times and complicated plot.","{""slug"": ""sonic-the-hedgehog-473de878-5a9f-402e-a282-86a7460fc1d2"", ""igdb_url"": ""https://www.igdb.com/games/sonic-the-hedgehog-473de878-5a9f-402e-a282-86a7460fc1d2"", ""plataformas"": [""PlayStation 3"", ""Xbox 360""], ""raw_genres"": [""Adventure"", ""Platform"", ""Action"", ""Educational"", ""Science fiction""]}"
5867,Jade Empire,2005,"Role-playing (RPG), Adventure, Fantasy, Action",80.69,118,https://images.igdb.com/igdb/image/upload/t_cover_big/co21x1.jpg,"Set in an ancient world inspired by mythical China, Jade Empire lets you train under your master's watchful eye as you learn powerful martial arts and mystical powers. When danger threatens, you'll travel across the world, from the harsh mountains of the Land of Howling Spirits to the lush gardens of the Imperial City. In your adventures, you must face powerful human and supernatural foes, learn the exotic and magical martial arts, and discover the darkest secrets of the world. Practice the greatest fighting styles and defeat the most powerful enemies to become a master of martial arts.","{""slug"": ""jade-empire"", ""igdb_url"": ""https://www.igdb.com/games/jade-empire"", ""plataformas"": [""Xbox""], ""raw_genres"": [""Role-playing (RPG)"", ""Adventure"", ""Fantasy"", ""Action""]}"
3232,Back to the Future: The Game,2010,"Adventure, Point-and-click, Puzzle, Action, Historical, Comedy, Fantasy, Science fiction",68.4,118,https://images.igdb.com/igdb/image/upload/t_cover_big/co5z46.jpg,"Back to the Future: The Game is one of Telltale Games' popular episodic games. It follows the story of the famous Marty McFly and Doc Brown as they stumble through another adventure in time. It is broken into 5 episodes, and incorporates Telltale's unique spin on point-and-click games.","{""slug"": ""back-to-the-future-the-game"", ""igdb_url"": ""https://www.igdb.com/games/back-to-the-future-the-game"", ""plataformas"": [""PlayStation 3"", ""PlayStation 4"", ""Wii"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox 360"", ""Xbox One""], ""raw_genres"": [""Adventure"", ""Point-and-click"", ""Puzzle"", ""Action"", ""Historical"", ""Comedy"", ""Fantasy"", ""Science fiction""]}"
2995,The Movies,2005,"Tactical, Simulator, Strategy, Comedy, Business",81.97,118,https://images.igdb.com/igdb/image/upload/t_cover_big/co50cc.jpg,"Behind every box office hit and Hollywood star is a movie mogul who makes it happen. In The Movies, that mogul is you. Create your own studio from the ground up. Direct your own movies and call the shots on budgets, actors, locations and more. From script to screen, will your films be smash hits or break the bank? It's all up to you, baby.","{""slug"": ""the-movies"", ""igdb_url"": ""https://www.igdb.com/games/the-movies"", ""plataformas"": [""PC (Microsoft Windows)"", ""Mac""], ""raw_genres"": [""Tactical"", ""Simulator"", ""Strategy"", ""Comedy"", ""Business""]}"
2964,Call of Cthulhu: Dark Corners of the Earth,2005,"Adventure, Stealth, Survival, Horror, Puzzle, Action, Shooter, Science fiction",78.69,118,https://images.igdb.com/igdb/image/upload/t_cover_big/co1x4v.jpg,"Call of Cthulhu: Dark Corners of the Earth combines an action-horror game with a fairly realistic and immersive first-person shooter, with good stealth elements. The game is based on the works of H. P. Lovecraft, author of ""The Call of Cthulhu"" and progenitor of the Cthulhu Mythos, and in particular the game is a reimagining of Lovecraft's 1936 novella The Shadow Over Innsmouth. Set mostly in the year 1922, the story follows Jack Walters, a mentally unstable private detective hired to investigate a disappearance case in Innsmouth, a strange and mysterious town that has cut itself from the rest of the United States.","{""slug"": ""call-of-cthulhu-dark-corners-of-the-earth"", ""igdb_url"": ""https://www.igdb.com/games/call-of-cthulhu-dark-corners-of-the-earth"", ""plataformas"": [""Xbox"", ""PC (Microsoft Windows)""], ""raw_genres"": [""Adventure"", ""Stealth"", ""Survival"", ""Horror"", ""Puzzle"", ""Action"", ""Shooter"", ""Science fiction""]}"
2065,Plague Inc.,2012,"Tactical, Simulator, Horror, Strategy, Warfare, Real Time Strategy (RTS), Science fiction",76.01,118,https://images.igdb.com/igdb/image/upload/t_cover_big/co2qyq.jpg,"As a new disease, it is your job to destroy the entire human species by evolving to a deadly plague.","{""slug"": ""plague-inc"", ""igdb_url"": ""https://www.igdb.com/games/plague-inc"", ""plataformas"": [""Web browser"", ""Windows Phone"", ""Android"", ""iOS""], ""raw_genres"": [""Tactical"", ""Simulator"", ""Horror"", ""Strategy"", ""Warfare"", ""Real Time Strategy (RTS)"", ""Science fiction""]}"
