id,titulo,ano_lancamento,titulos_alternativos
300168,Batalha dos Impérios,2015.0,"['Dragon Blade', '天將雄師']"
362886,Confissões de Natal,2015.0,"[""'Tis the Season for Love""]"
342136,Pitza e datteri,2015.0,"['Pizza and Dates', 'Pitza e datteri']"
362820,Felix Manalo,2015.0,['Felix Manalo']
316002,Amor Por Acidente,2015.0,['Accidental Love']
324064,Härte,2015.0,"['Tough Love', 'Härte']"
337083,Hope Bridge,2015.0,['Hope Bridge']
333381,Sede de Vingança,2015.0,['Return to Sender']
371170,Twilight Storytellers: The Mary Alice Brandon File,2015.0,['Twilight Storytellers: The Mary Alice Brandon File']
358238,Aimy in a Cage,2015.0,['Aimy in a Cage']
333072,Z アイランド,2015.0,"['Z アイランド', 'Z Island']"
301846,O Uivo,2015.0,['Howl']
311215,Papéis ao Vento,2015.0,['Papeles en el viento']
316015,Minha Vida Como Uma Menina Morta,2015.0,['My Life as a Dead Girl']
788621,Wiesenthal,2015.0,['Wiesenthal']
352851,Love on the Air,2015.0,['Love on the Air']
299780,O Segredo da Massa,2015.0,['Dough']
949650,Move On,2015.0,['Move On']
348750,8 Seconds,2015.0,['8 Seconds']
201085,A Colina Escarlate,2015.0,['Crimson Peak']
361751,Um Doce Assassinato,2015.0,"['Murder, She Baked: A Plum Pudding Mystery']"
344134,Weepah Way For Now,2015.0,['Weepah Way For Now']
346469,Odödliga,2015.0,"['Eternal Summer', 'Odödliga']"
340361,A Viagem de Meu Pai,2015.0,"['Florida', 'Floride']"
361487,Radicalized,2015.0,['Radicalized']
333620,Fotografia de um Assassinato,2015.0,['Stalked by My Neighbor']
373878,Lusers,2015.0,['Lusers']
329205,Ghoul,2015.0,['Ghoul']
385357,Killing Lazarus,2015.0,['Killing Lazarus']
337085,Distante,2015.0,['Estranged']
308504,Os Últimos Cavaleiros,2015.0,['Last Knights']
361263,Jesse Stone: Perdido no Paraíso,2015.0,['Jesse Stone: Lost in Paradise']
362476,L'Exoconférence,2015.0,"[""L'Exoconférence"", ""Alexandre Astier - L'Exoconférence""]"
338364,The Party Is Over,2015.0,['The Party Is Over']
286372,Mistério na Casa da Árvore,2015.0,['Treehouse']
342474,Casamento de Verdade,2015.0,"[""Jenny's Wedding""]"
360203,Caminhos Perdidos,2015.0,['Lost in the Sun']
396547,Limbo,2015.0,['Limbo']
347187,Code Geass: Akito the Exiled 4 - Das Memórias de Ódio,2015.0,"['Code Geass: Akito the Exiled 4: Memories of Hatred', 'コードギアス\u3000亡国のアキト 第4章「憎しみの記憶から」']"
332340,(Des)encontro Perfeito,2015.0,['Man Up']
308639,Dope: Um Deslize Perigoso,2015.0,['Dope']
358985,Kis Kisko Pyaar Karoon,2015.0,"['किस किस को प्यार करूँ', 'Kis Kisko Pyaar Karoon']"
316042,Relatos de Guerra,2015.0,['Hyena Road']
353446,Bagunça Na Praia,2015.0,['American Beach House']
338518,Age Of Kill,2015.0,['Age Of Kill']
365758,A Royal Family Holiday,2015.0,['A Royal Family Holiday']
347700,Motivation 2: The Chris Cole Story,2015.0,['Motivation 2: The Chris Cole Story']
321296,Fifty Shades Uncovered,2015.0,['Fifty Shades Uncovered']
327418,Batman Sem Limites: Instintos Animais,2015.0,['Batman Unlimited: Animal Instincts']
325759,Jasmine,2015.0,['Jasmine']
361597,Karbala,2015.0,['Karbala']
332880,Les oiseaux de passage,2015.0,"['Les oiseaux de passage', 'Birds of Passage']"
376244,A Frosty Affair,2015.0,['A Frosty Affair']
333344,Encontro Selvagem,2015.0,['Dirty Weekend']
106845,Renascido das Trevas,2015.0,['Re-Kill']
316873,Detetive Conan: Girassóis do Inferno,2015.0,"['名探偵コナン 業火の向日葵', 'Detective Conan Movie 19: Sunflowers of Inferno']"
280172,Serndhu Polama,2015.0,['Serndhu Polama']
1234696,Sacré Charlemagne,2015.0,['Sacré Charlemagne']
473216,The Silence,2015.0,['The Silence']
355772,ToY,2015.0,['ToY']
314365,Spotlight: Segredos Revelados,2015.0,['Spotlight']
285020,"Christmas, Again",2015.0,"['Christmas, Again']"
336824,The Warning,2015.0,['The Warning']
397469,새폴더 2,2015.0,"['New Folder 2', '새폴더 2']"
290637,Regresso do Mal,2015.0,['Pay the Ghost']
309038,300 Worte Deutsch,2015.0,['300 Worte Deutsch']
320709,Antonia,2015.0,['Antonia']
218784,Guerra dos Monstros,2015.0,['Freaks of Nature']
373534,The Sound of Music Live!,2015.0,['The Sound of Music Live!']
290751,Olhos da Justiça,2015.0,['Secret in Their Eyes']
981237,Preexisting Conditions,2015.0,['Preexisting Conditions']
358083,A Suíte Paraíso,2015.0,['The Paradise Suite']
368477,Suede - Night Thoughts,2015.0,['Suede - Night Thoughts']
342786,Rubble Kings,2015.0,['Rubble Kings']
331424,Voley,2015.0,"['Voley', 'Volley']"
355131,Sense8 Criação do Mundo,2015.0,['Sense8: Creating the World']
285841,Elephant Song,2015.0,['Elephant Song']
1291697,Deadly Gamble,2015.0,['Deadly Gamble']
367941,Violent Shit: The Movie,2015.0,['Violent Shit: The Movie']
336199,Fique Comigo,2015.0,"['Asphalte', 'Macadam Stories']"
328589,A Senhora da Van,2015.0,['The Lady in the Van']
333352,Decisão de Risco,2015.0,['Eye in the Sky']
365990,Bob Thunder: Internet Assassin,2015.0,['Bob Thunder: Internet Assassin']
362256,Barça Dreams,2015.0,['Barça Dreams']
337549,The C-Word,2015.0,['The C-Word']
355998,In the Room,2015.0,"['无限春光27', 'in the room']"
344176,Residencial Villa Bella,2015.0,"['Le badanti', 'Villa Bella']"
263118,O Preço da Fama,2015.0,"['La Rançon de la gloire', 'The Price of Fame']"
366018,Uma Canção de Natal,2015.0,['A Christmas Melody']
366923,Palisade,2015.0,['Palisade']
441465,Lifted,2015.0,['Lifted']
314371,11 minut,2015.0,"['11 Minutes', '11 minut']"
174751,Em Busca da Justiça,2015.0,['Jane Got a Gun']
395319,Definition of Fear,2015.0,['Definition of Fear']
323369,Excess Flesh,2015.0,['Excess Flesh']
366631,Redescobrindo o Natal,2015.0,['On the Twelfth Day of Christmas']
304372,O Cara Perfeito,2015.0,['The Perfect Guy']
367066,Hevn,2015.0,"['Hevn', 'Revenge']"
316761,Call Me Lucky,2015.0,['Call Me Lucky']
366090,Pillow Fright,2015.0,['Pillow Fright']
374023,Haunted Mansion,2015.0,['Haunted Mansion']
413230,Bluey,2015.0,['Bluey']
356021,Subterrâneo,2015.0,['Subterranea']
370071,Uma Estrela no Paraíso,2015.0,['A Christmas Star']
327225,Crazy Beautiful You,2015.0,['Crazy Beautiful You']
267970,Sarusuberi: Miss Hokusai,2015.0,"['Miss Hokusai', '百日紅 〜Miss HOKUSAI〜']"
318373,Bébé Tigre,2015.0,"['Bébé Tigre', 'Young Tiger']"
364088,Decay,2015.0,['Decay']
309299,O Experimento de Milgram,2015.0,['Experimenter']
366142,Minions Curta: Competição,2015.0,['Competition']
360341,Keith Richards: Under the Influence,2015.0,['Keith Richards: Under the Influence']
297291,O Escorpião Rei 4: Na Busca Pelo Poder,2015.0,['The Scorpion King 4: Quest for Power']
279972,Digging Up the Marrow,2015.0,['Digging Up the Marrow']
373535,The Perfect Girlfriend,2015.0,['The Perfect Girlfriend']
343702,Um Doce Refúgio,2015.0,"['Comme un avion', 'The Sweet Escape']"
330220,A Garota em Apuros,2015.0,['The Girl Is in Trouble']
369069,Welcome Home,2015.0,['Welcome Home']
375177,ARIA The AVVENIRE,2015.0,"['Aria The Avvenire', 'ARIA The AVVENIRE']"
324333,Cavalos Selvagens,2015.0,['Wild Horses']
400221,Godless,2015.0,['Godless']
320882,The Seven Five,2015.0,['The Seven Five']
379092,A Killer of Men,2015.0,['A Killer of Men']
300155,A Noite da Realeza,2015.0,['A Royal Night Out']
347909,Juliet,2015.0,['Juliet']
257365,California Winter,2015.0,['California Winter']
503947,The Foreigner,2015.0,['The Foreigner']
361363,Erich Mielke - Meister der Angst,2015.0,"['Erich Mielke - Master of Fear', 'Erich Mielke - Meister der Angst']"
324764,Fúria,2015.0,"['Flocking', 'Flocken']"
343284,Night of the Living Deb,2015.0,['Night of the Living Deb']
345170,Frank e Cindy,2015.0,['Frank and Cindy']
319067,O Melhor dos Inimigos,2015.0,['Best of Enemies']
330214,Darkside Witches,2015.0,['Darkside Witches']
577683,Hijos nuestros,2015.0,"['Easy Ball', 'Hijos nuestros']"
309919,A Maldição de Downers Grove,2015.0,['The Curse of Downers Grove']
387820,수상한 미용실,2015.0,"['수상한 미용실', 'Strange Hair Salon']"
363890,Night of the Living Dead: Darkest Dawn,2015.0,['Night of the Living Dead: Darkest Dawn']
374919,Abulele Meu Amigo Monstro,2015.0,['Abulele']
343934,Verão em Staten Island,2015.0,['Staten Island Summer']
336664,La patota,2015.0,"['Paulina', 'La patota']"
216529,Doomed! The Untold Story of Roger Corman's The Fantastic Four,2015.0,"[""Doomed! The Untold Story of Roger Corman's The Fantastic Four""]"
311539,A Christmas Horror Story,2015.0,['A Christmas Horror Story']
301729,Terminus,2015.0,['Terminus']
310135,Turbo Kid,2015.0,['Turbo Kid']
257445,Goosebumps: Monstros e Arrepios,2015.0,['Goosebumps']
352196,Abluka,2015.0,"['Abluka', 'Frenzy']"
349111,Lady Psycho Killer,2015.0,['Lady Psycho Killer']
309425,Você Acredita?,2015.0,['Do You Believe?']
253257,Eu Acredito em Unicórnios,2015.0,['I Believe in Unicorns']
211672,Minions,2015.0,['Minions']
360635,Hero,2015.0,"['Hero the Movie', 'HERO']"
358996,Hero,2015.0,['Hero']
363354,図書館戦争 -THE LAST MISSION-,2015.0,"['図書館戦争 -THE LAST MISSION-', 'Library Wars: The Last Mission']"
363869,Belli di papà,2015.0,['Belli di papà']
345067,Torno indietro e cambio vita,2015.0,['Torno indietro e cambio vita']
333623,Love Live! The School Idol Movie,2015.0,"['Gekijouban Love Live! The School Idol Movie', 'ラブライブ！The School Idol Movie']"
371942,Le nozze di Laura,2015.0,"[""Laura's Wedding"", 'Le nozze di Laura']"
363486,Bem a Tempo para o Natal,2015.0,['Just in Time for Christmas']
313790,Hurt,2015.0,['Hurt']
331576,Comando Final 2: Hora das Consequências,2015.0,"['殺破狼2', 'SPL 2: A Time For Consequences']"
323967,Walter,2015.0,['Walter']
279690,Ele Nunca Morre,2015.0,['He Never Died']
293970,Terror nos Bastidores,2015.0,['The Final Girls']
338312,Argo 2,2015.0,['Argo 2']
315076,Diamond Tongues,2015.0,['Diamond Tongues']
319075,Cobain: Montage of Heck,2015.0,['Cobain: Montage of Heck']
336652,Dois Amigos,2015.0,"['Two Friends', 'Les deux amis']"
295401,Svenskjävel,2015.0,"['Underdog', 'Svenskjävel']"
372790,FSM,2015.0,['FSM']
382608,Neanderthal Apocalypse,2015.0,['Neanderthal Apocalypse']
1395645,La Bohème,2015.0,['La Bohème']
363085,O Leão da Estrela,2015.0,['O Leão da Estrela']
365002,Kryptonita,2015.0,['Kryptonita']
306969,Verão Obscuro,2015.0,['Dark Summer']
374211,Mariah Carey's Merriest Christmas,2015.0,"[""Mariah Carey's Merriest Christmas""]"
353311,The Wiz Live!,2015.0,['The Wiz Live!']
334383,36 Vayadhinile,2015.0,['36 Vayadhinile']
357464,Gangster,2015.0,['Gangster']
319071,Fresh Dressed,2015.0,['Fresh Dressed']
329365,機動戦士ガンダム THE ORIGIN I 青い瞳のキャスバル,2015.0,"['MOBILE SUIT GUNDAM THE ORIGIN Episode 1 Blue-Eyed Casval', '機動戦士ガンダム THE ORIGIN I 青い瞳のキャスバル']"
359297,Mother of All Lies,2015.0,['Mother of All Lies']
277237,Hyena,2015.0,['Hyena']
304357,A Dama Dourada,2015.0,['Woman in Gold']
296025,Safelight,2015.0,['Safelight']
338827,Le Talent de mes amis,2015.0,"['Thanks to my Friends', 'Le Talent de mes amis']"
256591,Golpe Duplo,2015.0,['Focus']
367537,O Presente de Natal,2015.0,['The Christmas Gift']
254800,Breaking Through: No Ritmo do Coração,2015.0,['Breaking Through']
362448,Beatriz,2015.0,['Beatriz']
454634,Justice Served,2015.0,['Justice Served']
166424,Quarteto Fantástico,2015.0,['Fantastic Four']
403080,Hijab,2015.0,['Hijab']
391088,The Making of Trump,2015.0,['The Making of Trump']
377885,紅殻のパンドラ GHOST URN,2015.0,"['紅殻のパンドラ GHOST URN', 'Pandora in the Crimson Shell: Ghost Urn']"
359767,De Garota em Garota,2015.0,"['De chica en chica', 'Girl Gets Girl']"
324181,The Resurrection of Jake The Snake,2015.0,['The Resurrection of Jake The Snake']
365912,Meeruthiya Gangsters,2015.0,['Meeruthiya Gangsters']
347761,Busca Sem Limites,2015.0,['Never Let Go']
332987,Unverschämtes Glück,2015.0,['Unverschämtes Glück']
346646,O Veterano,2015.0,"['베테랑', 'Veteran']"
374515,Fascinação Mortal,2015.0,['Stalked by My Doctor']
326215,Epa! Cadê o Noé?,2015.0,['Ooops! Noah Is Gone...']
466389,Chopping Onions,2015.0,['Chopping Onions']
336197,Amnésia,2015.0,['Amnesia']
317903,Arquivo 253,2015.0,"['Archivo 253', 'File 253']"
350931,The Bride He Bought Online,2015.0,['The Bride He Bought Online']
1221189,Violence,2015.0,['Violence']
362430,Night of the Wild,2015.0,['Night of the Wild']
378386,Star Wars: Greatest Moments,2015.0,['Star Wars: Greatest Moments']
361608,Boiling Pot,2015.0,['Boiling Pot']
372258,Christmas Slay,2015.0,['Christmas Slay']
284674,Sem Ar,2015.0,['Air']
259958,Alex of Venice,2015.0,['Alex of Venice']
433300,Tokusou Sentai Dekaranger: 10 ANOS DEPOIS,2015.0,"['特捜戦隊デカレンジャー: 10 Years After', 'Special Police Dekaranger: 10 YEARS AFTER']"
329461,Harter Brocken,2015.0,['Harter Brocken']
302960,Scooby-Doo! Loucura do Monstro da Lua,2015.0,['Scooby-Doo! Moon Monster Madness']
335031,¡Asu Mare! 2,2015.0,['¡Asu Mare! 2']
275601,Ricki and the Flash: De Volta pra Casa,2015.0,['Ricki and the Flash']
465032,Quando Tudo Parece Perdido,2015.0,['Sabina K.']
334658,Ganja Fiction,2015.0,['Ganja Fiction']
424434,Les Bosquets,2015.0,['Les Bosquets']
289191,A Qualquer Preço,2015.0,['I Am Here']
437927,Ilustrado Problems,2015.0,['Ilustrado Problems']
684105,Kameleon,2015.0,"['Chameleon', 'Kameleon']"
673166,Powerless,2015.0,['Powerless']
300654,Wildlike,2015.0,['Wildlike']
363718,Blütenträume,2015.0,['Blütenträume']
364111,O Hino do Coração,2015.0,"['心が叫びたがってるんだ。', 'The Anthem of the Heart']"
157843,Rainha do Deserto,2015.0,['Queen of the Desert']
347752,Road Games,2015.0,['Road Games']
350555,Kätilö,2015.0,"['The Midwife', 'Kätilö']"
364137,Nós ou Nada em Paris,2015.0,"['Nous trois ou rien', 'All Three of Us']"
330537,A Raiva dos Mortos,2015.0,['Anger of the Dead']
360894,Light Years,2015.0,['Light Years']
347183,Haikyu!! the Movie: The End and the Beginning,2015.0,"['Haikyu!! Movie 1: The End and the Beginning', 'ハイキュー!! 終わりと始まり']"
348896,Dare to Be Wild,2015.0,['Dare to Be Wild']
335117,맛있는 택배,2015.0,"['Delicious Delivery', '맛있는 택배']"
285024,"Amor, Drogas e Nova York",2015.0,['Heaven Knows What']
1513001,Rust,2015.0,['Rust']
323384,Uma Caixa Especial,2015.0,['A Gift of Miracles']
296918,Aoki Hagane no Arpeggio: Ars Nova Movie 1 - DC,2015.0,"['劇場版 蒼き鋼のアルペジオ -アルス・ノヴァ - DC', 'Arpeggio of Blue Steel Movie: Ars Nova - DC']"
336884,A Clínica do Horror,2015.0,"['Villmark 2', 'Villmark Asylum']"
325844,Les Profs 2,2015.0,"['Serial Teachers 2', 'Les Profs 2']"
436216,Ojciec,2015.0,"['Ojciec', 'Father']"
422550,Sarah Colonna: I Can't Feel My Legs,2015.0,"[""Sarah Colonna: I Can't Feel My Legs""]"
148587,Max e Hélène,2015.0,['Max e Hélène']
334028,Vingança Sobrenatural,2015.0,['Some Kind of Hate']
327528,Chet Baker: A Lenda do Jazz,2015.0,['Born to Be Blue']
313371,Tudo o Que Ela Desejar,2015.0,['All She Wishes']
420259,Ederly,2015.0,['Ederly']
317118,"I Do, I Do, I Do",2015.0,"['I Do, I Do, I Do']"
333360,Peggy Guggenheim: Art Addict,2015.0,['Peggy Guggenheim: Art Addict']
365834,Trace,2015.0,['Trace']
320349,"3 ½ Minutes, 10 Bullets",2015.0,"['3 ½ Minutes, 10 Bullets']"
412681,Runaway Island,2015.0,['Runaway Island']
317144,Cyberbully,2015.0,['Cyberbully']
484646,Big Baby,2015.0,['Big Baby']
397452,Ariadne,2015.0,['Ariadne']
340884,Scooby-Doo! E o Monstro da Praia,2015.0,['Scooby-Doo! and the Beach Beastie']
266353,Em Meus Sonhos,2015.0,['In My Dreams']
319340,Beijei uma Garota,2015.0,"['I Kissed a Girl', 'Toute première fois']"
346079,6 Ways to Die,2015.0,['6 Ways to Die']
502502,Kanón,2015.0,['Kanón']
323792,L.A. Slasher,2015.0,['L.A. Slasher']
394344,World to Come,2015.0,['World to Come']
342878,Doce Veneno,2015.0,"['One Wild Moment', ""Un moment d'égarement""]"
292040,Spooks: O Mestre Espião,2015.0,['Spooks: The Greater Good']
302314,Volta à Terra,2015.0,"['Volta à Terra', '(Be)Longing']"
295711,The Border,2015.0,['The Border']
353614,Verão de 92,2015.0,"[""Summer of '92"", ""Sommeren '92""]"
374060,Korunní princ,2015.0,['Korunní princ']
369875,A Christmas Eve Miracle,2015.0,['A Christmas Eve Miracle']
387500,Corrupt,2015.0,['Corrupt']
329712,O Valor de Um Homem,2015.0,"['La Loi du marché', 'The Measure of a Man']"
343795,90 Minutos no Paraíso,2015.0,['90 Minutes in Heaven']
1533686,Robin Hood,2015.0,['Robin Hood']
249688,O Fim da Turnê,2015.0,['The End of the Tour']
252838,Padrinhos Ltda.,2015.0,['The Wedding Ringer']
358220,Raja Rajendra,2015.0,['Raja Rajendra']
493939,STUP,2015.0,"['STUP', 'DIVE']"
340835,RZ-9,2015.0,['RZ-9']
373960,Pension complète,2015.0,"['Pension complète', 'French Cuisine']"
332936,Any Day,2015.0,['Any Day']
733699,The Power,2015.0,['The Power']
321769,Deep Web,2015.0,['Deep Web']
390845,맛있는 비행,2015.0,"['맛있는 비행', 'A Delicious Flight']"
1473256,Sally Pacholok,2015.0,['Sally Pacholok']
334878,Encontro às Cegas,2015.0,"['Blind Date', 'Un peu, beaucoup, aveuglément']"
392047,Progeny,2015.0,['Progeny']
319995,O Clube,2015.0,"['El club', 'The Club']"
361486,Les Rois du monde,2015.0,"['Les Rois du monde', 'The Mad Kings']"
314420,O Corpo,2015.0,['Body']
308457,Advantageous,2015.0,['Advantageous']
363769,Kapatiran,2015.0,['Kapatiran']
334312,Le tournoi,2015.0,"['Le tournoi', 'The Tournament']"
296130,Harbinger Down - Terror no Gelo,2015.0,['Harbinger Down']
312849,Sarmasik,2015.0,"['Ivy', 'Sarmaşık']"
157544,Exorcistas do Vaticano,2015.0,['The Vatican Tapes']
381888,Mr. Unbelievable,2015.0,['Mr. Unbelievable']
367274,Miss Bulalacao,2015.0,['Miss Bulalacao']
369594,Aquele Sentimento do Verão,2015.0,"[""Ce sentiment de l'été"", 'This Summer Feeling']"
112454,Clown,2014.0,['Clown']
302802,Tre tocchi,2014.0,"['Three Touches', 'Tre tocchi']"
222935,A Culpa é das Estrelas,2014.0,['The Fault in Our Stars']
241842,Zumbis na Neve 2,2014.0,"['Dead Snow 2', 'Død Snø 2']"
173911,Bluebird,2014.0,['Bluebird']
259416,Tommy,2014.0,['Tommy']
233444,Cold Harbour,2014.0,['Cold Harbour']
193610,Mulheres ao Ataque,2014.0,['The Other Woman']
279988,Extinction,2014.0,['Extinction']
276601,A Vida Sexual de uma Mãe Solteira,2014.0,['The Secret Sex Life of a Single Mom']
294736,Bala Perdida,2014.0,['Misfire']
268386,Ragamuffin,2014.0,['Ragamuffin']
243684,"Homens, Mulheres e Filhos",2014.0,"['Men, Women & Children']"
312526,Alien Outpost,2014.0,['Alien Outpost']
157825,Pássaro Branco na Nevasca,2014.0,['White Bird in a Blizzard']
272251,Os X-Mercenários,2014.0,['The Dependables']
244536,Garoto Sem Rumo,2014.0,['Hellion']
940266,To Have and to Hold,2014.0,['To Have and to Hold']
937073,La Fenêtre,2014.0,"['La Fenêtre', 'The Window']"
265016,Extraterrestrial,2014.0,['Extraterrestrial']
206563,Trash: A Esperança Vem do Lixo,2014.0,['Trash']
293491,Vadelmavenepakolainen,2014.0,"['Vadelmavenepakolainen', 'Raspberry Boat Refugee']"
137106,Uma Aventura Lego,2014.0,['The Lego Movie']
279967,Dead Within,2014.0,['Dead Within']
244534,Um Novo Começo,2014.0,['Happy Christmas']
234200,Orgulho e Esperança,2014.0,['Pride']
268618,Life in a Fishbowl,2014.0,"['Vonarstræti', 'Life in a Fishbowl']"
282964,Matador,2014.0,['Matador']
310987,The Doors - Feast Of Friends: Encore,2014.0,['The Doors - Feast Of Friends: Encore']
282374,Cure: The Life of Another,2014.0,['Cure: The Life of Another']
333119,Los Contreras Family,2014.0,"['The Contreras Family', 'Los Contreras Family']"
268413,Panzehir,2014.0,"['Panzehir', 'The Antidote']"
412446,بچه,2014.0,"['بچه', 'The Baby']"
258193,Abdução,2014.0,['Alien Abduction']
124905,Godzilla,2014.0,['Godzilla']
253235,Um Amor de Vizinha,2014.0,['And So It Goes']
289891,Jackie & Ryan: Amor Sem Medidas,2014.0,['Jackie & Ryan']
