id,titulo,titulos_alternativos
31952,This Art Club Has a Problem!,"['Konobi', '¡Este Club de Arte tiene un Problema! (Kono Bijutsubu ni wa Mondai ga Aru!)', 'Kono Bijutsu-bu ni wa Mondai ga Aru!', 'This Art Club Has a Problem!', 'この美術部には問題がある！']"
37447,Karakuri Circus,"['からくりサーカス', 'Karakuri Circus']"
32494,Days,"['Days', 'DAYS']"
23587,THE IDOLM@STER CINDERELLA GIRLS,"['The iDOLM@STER Cinderella Girls', 'アイドルマスター シンデレラガールズ', 'THE IDOLM@STER CINDERELLA GIRLS', 'The Idolmaster Cinderella Girls']"
24231,Chaika -The Coffin Princess- Avenging Battle,"['Hitsugi no Chaika Second Season', 'Hitsugi no Chaika 2nd Season', 'Chaika Die Sargprinzessin: Avenging Battle', 'Chaika -The Coffin Princess- Avenging Battle', 'Chaika - The Coffin Princess - Avenging Battle', 'Hitsugi no Chaika: Avenging Battle', '棺姫のチャイカ AVENGING BATTLE']"
49154,High Card,"['HIGH CARD', 'High Card']"
41762,Heaven's Design Team,"['Heaven`s Design Team', 'Tenchisozo Design Bu', '天地創造デザイン部', 'Tendebu', 'Tenchi Souzou Design-bu', ""Heaven's Design Team"", '[Ten-De-Bu] What a strange animal!']"
19369,Outbreak Company,"['アウトブレイク・カンパニー', 'Outbreak Company']"
48556,Takt Op. Destiny,"['takt op.Destiny', 'Takt Op. Destiny']"
34712,Children of the Whales,"['クジラの子らは砂上に歌う', 'Hijos de las Ballenas', 'Children of the Whales', 'Tales of the Wales Calves', 'Whale Calves Sing on the Sand', 'Kujira no Kora wa Sajou ni Utau']"
49519,Police in a Pod,"['ハコヅメ～交番女子の逆襲～', 'Hakozume: Kouban Joshi no Gyakushuu', 'Police in a Pod']"
60162,"Pass the Monster Meat, Milady!","['悪食令嬢と狂血公爵', 'Akujiki Reijou to Kyouketsu Koushaku', 'Pass the Monster Meat, Milady!']"
54234,The Girl I Like Forgot Her Glasses,"['Sukimega', '好きな子がめがねを忘れた', 'The Girl I Like Forgot Her Glasses', 'Suki na Ko ga Megane wo Wasureta']"
53262,Stardust Telepath,"['Stardust Telepath', 'Hoshikuzu Telepath', '星屑テレパス', 'Hoshitele']"
52934,I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness,"['Ikenaikyo', ""I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness"", '婚約破棄された令嬢を拾った俺が、イケナイことを教え込む', 'Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu']"
34290,Kirakira Pretty Cure A La Mode,"['キラキラ☆プリキュアアラモード', 'Kirakira☆Precure À La Mode', 'Kirakira Pretty Cure A La Mode', 'Kirakira☆Precure A La Mode', 'Kira Kira☆Pretty Cure a La Mode']"
28387,Castle Town Dandelion,"['Joukamachi no Dandelion', '城下町のダンデライオン', 'Castle Town Dandelion']"
11697,The Knight in the Area,"['The Knight in the Area', 'Area no Kishi', 'エリアの騎士']"
7769,Okami-San and Her Seven Companions,"['Ookami-san to Shichinin no Nakama-tachi', 'Okami-San and Her Seven Companions', 'Okami-san and Her Seven Companions', 'Ookami-san to Shichinin no Nakamatachi', 'Okamisan and Seven Companions', 'オオカミさんと七人の仲間たち']"
16201,Flowers of Evil,"['惡の華', 'Aku no Hana', 'Aku no Hana: Flowers of Evil', 'Flowers of Evil']"
15379,The Troubled Life of Miss Kotoura,"['Kotoura-San', '琴浦さん', 'Kotoura-san', 'The Troubled Life of Miss Kotoura']"
9981,Phi-Brain ~ Puzzle of God,"['Phi Brain: Kami no Puzzle', 'Phi-Brain ~ Puzzle of God', 'Phi Φ Brain: Kami no Puzzle', 'Phi-Brain: Puzzle of God', 'ファイ・ブレイン 神のパズル', 'Phi Brain: Puzzle of God']"
58600,Ameku M.D.: Doctor Detective,"[""Ameku Takao's Detective Karte"", '天久鷹央の推理カルテ', 'Ameku Takao no Suiri Karte', 'Ameku M.D.: Doctor Detective']"
54103,The Vexations of a Shut-In Vampire Princess,"['Hikikomari Kyuuketsuki no Monmon', 'The Vexations of a Shut-In Vampire Princess', 'ひきこまり吸血姫の悶々', ""The Shut-In Vampire Princess' Worries""]"
51458,Level 1 Demon Lord and One Room Hero,"['Level 1 Demon Lord and One Room Hero', 'Lv1 Maou to One Room Yuusha', 'Lv1魔王とワンルーム勇者']"
18411,Gingitsune: Messenger Fox of the Gods,"['Gingitsune: Messenger Fox of the Gods', 'ぎんぎつね', 'Gingitsune', 'Silver Fox', 'Gingitsune: Zorro Mensajero de los Dioses']"
30205,Aoharu x Machinegun,"['Aoharu x Machine Gun', 'Aoharu x Kikanjuu', '青春×機関銃', 'Aoharu x Machinegun']"
48760,Skeleton Knight in Another World,"['Skeleton Knight going out to the parallel universe', '骸骨騎士様、只今異世界へお出掛け中', 'Skeleton Knight in Another World', 'Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu']"
19117,The Pilot's Love Song,"['とある飛空士への恋歌', 'Love Song of a Certain Pilot', 'Toaru Hikuushi e no Koiuta', ""The Pilot's Love Song""]"
15583,Date A Live,"['Date A Live', 'デート・ア・ライブ']"
10163,[C] CONTROL - The Money and Soul of Possibility,"['「C」 THE MONEY OF SOUL AND POSSIBILITY CONTROL', '[C] CONTROL - The Money and Soul of Possibility', 'C-Control : The Money of Soul and Possibility', '[C] The Money of Soul and Possibility Control', 'C: The Money of Soul and Possibility Control']"
42822,Dr. Ramune -Mysterious Disease Specialist-,"['Dr. Ramune -Mysterious Disease Specialist-', 'Kai Byoui Ramune', '怪病医ラムネ', 'Dr. Ramune - Mysterious Disease Specialist']"
48414,Sabikui Bisco,"['Rust-Eater Bisco', '錆喰いビスコ', 'Sabikui Bisco']"
60293,Catch Me at the Ballpark!,"['ボールパークでつかまえて！', 'Ballpark de Tsukamaete!', 'The Catcher in the Ballpark!', 'Catch Me at the Ballpark!']"
54837,Villainess Level 99: I May Be the Hidden Boss but I'm Not the Demon Lord,"['Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen', ""Villainess Level 99: I May Be the Hidden Boss but I'm Not the Demon Lord"", '悪役令嬢レベル99 ～私は裏ボスですが魔王ではありません～']"
51464,The Little Lies We All Tell,"['Yonin wa Sorezore Uso wo Tsuku', '４人はそれぞれウソをつく', '4-nin wa Sorezore Uso wo Tsuku', 'Four People and Their Respective Lies', 'The Little Lies We All Tell']"
37578,Planet With,"['Planet With', 'プラネット・ウィズ']"
35847,SSSS.Gridman,"['SSSS.GRIDMAN', 'SSSS.Gridman']"
8917,Bodacious Space Pirates,"['Bodacious Space Pirates', 'Mouretsu Pirates', 'Mouretsu Uchuu Kaizoku', 'Moretsu Uchuu Kaizoku', 'Moretsu Pirates', 'Miniskirt Pirates', 'モーレツ宇宙海賊']"
31370,Tonkatsu DJ Agetarou,"['Tonkatsu DJ Agetaro', 'とんかつDJアゲ太郎', 'Tonkatsu DJ Age-Tarou', 'Tonkatsu DJ Agetarou']"
19221,My Mental Choices Are Completely Interfering With My School Romantic Comedy,"['Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru', 'Noucome', 'My Mental Choices Are Completely Interfering With My School Romantic Comedy', 'NouKome', 'My Mental Multiple-Choice Power Is Completely Ruining My School Romantic Comedy', 'My Mental Choises are Completely interferring with my School Romantic Comedy', 'NouCome', '俺の脳内選択肢が、学園ラブコメを全力で邪魔している']"
6880,Deadman Wonderland,"['Deadman Wonderland', 'DEADMAN WONDERLAND', 'デッドマン・ワンダーランド']"
21105,Love Stage!!,"['LOVE STAGE!!', 'Love Stage!!']"
41456,Combatants Will Be Dispatched!,"['Sentouin, Haken shimasu!', 'Combatants Will Be Dispatched!', 'Kombattanten Werden Entsandt!', '戦闘員、派遣します！']"
10719,Haganai: I don't have many friends,"['僕は友達が少ない', ""I Don't Have Many Friends"", 'Boku wa Tomodachi ga Sukunai', ""Haganai: I don't have many friends""]"
15225,"The ""Hentai"" Prince and the Stony Cat.","['Hentai Ouji to Warawanai Neko.', 'Henneko: The Hentai Prince and the Stony Cat', 'HENNEKO – The Hentai Prince and the Stony Cat -', 'The ""Hentai"" Prince and the Stony Cat.', 'HenNeko', '変態王子と笑わない猫。']"
58066,Sorairo Utility,"['空色ユーティリティ', 'Sky Blue Utility', 'Sorairo Utility', 'Sorairo Utility (TV)', 'Sora-iro Utility']"
56425,After-School Hanako-kun,"['After-School Hanako-kun', '放課後少年花子くん', 'Houkago Shounen Hanako-kun']"
56348,Dungeon People,"['Dungeon no Naka no Hito', 'ダンジョンの中のひと', 'Dungeon People']"
55887,365 Days to the Wedding,"['結婚するって、本当ですか 365 Days To The Wedding', '365 Days to the Wedding', 'Are You Really Getting Married?', 'Kekkon suru tte, Hontou desu ka']"
53438,The Most Heretical Last Boss Queen: From Villainess to Savior,"['The Most Heretical Last Boss Queen Who Will Become the Source of Tragedy Will Devote Herself for the Sake of the People', 'Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.', 'The Most Heretical Last Boss Queen: From Villainess to Savior', '悲劇の元凶となる最強外道ラスボス女王は民の為に尽くします。', 'Lastame']"
14765,Ixion Saga DT,"['イクシオン サーガ DT', 'Ixion Saga DT', 'Ixion Saga: Dimensional Transfer']"
16668,Valvrave the Liberator,"['Kakumeiki Valvrave', '革命機ヴァルヴレイヴ', 'Valvrave The Liberator', 'Valvrave the Liberator']"
34915,THE IDOLM@STER SideM,"['アイドルマスター SideM', 'THE IDOLM@STER SideM', 'The Idolmaster Side M', 'THE iDOLM@STER SideM', 'The iDOLM@STER SideM']"
35834,Angolmois: Record of Mongol Invasion,"['アンゴルモア 元寇合戦記', 'Angolmois: Genkou Kassenki', ""Angolmois: Chronique de L'Invasion Mongole"", 'Angolmois: Record of Mongol Invasion']"
32245,Kuromukuro,"['Black Relic', 'Kuromukuro', 'Black Corpse', 'クロムクロ']"
48775,Kaginado,"['Kaginado', 'かぎなど']"
36144,GARO -VANISHING LINE-,"['牙狼〈GARO〉-VANISHING LINE-', 'GARO -VANISHING LINE-', 'Garo: Vanishing Line']"
48997,Life with an Ordinary Guy who Reincarnated into a Total Fantasy Knockout,"['Life with an Ordinary Guy who Reincarnated into a Total Fantasy Knockout', 'Fantasy Bishoujo Juniku Ojisan to', '異世界美少女受肉おじさんと', 'Fabiniku', 'Isekai Bishoujo Juniku Ojisan']"
61269,Digimon Beatbreak,"['Digimon Beatbreak', 'DIGIMON BEATBREAK（デジモンビートブレイク）']"
59055,Flower and Asura,"['Flower and Asura', 'Hana wa Saku, Shura no Gotoku', 'Hanashura', '花は咲く、修羅の如く']"
55194,Tonbo!,"['Ooi! Tonbo', 'Tonbo!', 'オーイ！とんぼ', 'Hey! Tonbo', 'Oi! Tonbo']"
53263,The Great Cleric,"['Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi', '聖者無双', ""The Great Cleric: A Salaryman's Path to Surviving Another World"", 'The Great Cleric']"
32829,Ninja Girl & Samurai Master,"['信長の忍び', 'Ninja Girl & Samurai Master', 'Nobunaga no Shinobi']"
21561,Nanana's Buried Treasure,"['Ryuugajou Nanana no Maizoukin', ""Ryūgajō Nanana no Maizōkin: Nanana's Buried Treasure"", '龍ヶ嬢七々々の埋蔵金', ""Nanana's Buried Treasure""]"
41103,Koikimo,"['恋と呼ぶには気持ち悪い', 'Koikimo', 'Koi to Yobu ni wa Kimochi Warui', ""It's Too Sick to Call this Love""]"
49160,Miss Shachiku and the Little Baby Ghost,"['Ms. Corporate Slave Wants to be Healed by a Loli Spirit', 'Shachisaretai', '社畜さんは幼女幽霊に癒されたい。', 'Miss Shachiku and the Little Baby Ghost', 'Shachiku-san wa Youjo Yuurei ni Iyasaretai.']"
9379,Ground Control to Psychoelectric Girl,"['Denpa Onna to Seishun Otoko', 'Electromagnetic Wave Woman and Adolescent Man', 'Ground Control to Psychoelectric Girl', '電波女と青春男']"
6512,Nyan Koi!,"['Nyan Koi!', 'Nyankoi', 'にゃんこい！']"
22865,Invaders of the Rokujyoma!?,"['Rokujôma no Shinryakusha!?', 'Rokujouma no Shinryakusha!?', '六畳間の侵略者！？', 'Invaders of the Rokujyoma!?']"
32951,Akashic Records of Bastard Magic Instructor,"['RokuAka', 'Akashic Records of Bastard Magical Instructor', 'ロクでなし魔術講師と禁忌教典', 'Akashic Records of Bastard Magic Instructor', 'Rokudenashi Majutsu Koushi to Akashic Records']"
54294,Dog Signal,"['ドッグシグナル', 'Dog Signal']"
26441,Maria the Virgin Witch,"['純潔のマリア', 'Junketsu no Maria', 'pucelle de force', 'Junketsu no Maria: Sorcière de gré', 'Maria the Virgin Witch']"
32924,Urara Meirocho,"['うらら迷路帖', 'Urara Meirochou', 'Urara Meirocho']"
50932,The Reincarnation of the Strongest Exorcist in Another World,"['Saikyou Onmyouji no Isekai Tenseiki', 'The Reincarnation of the Strongest Onmyouji in Another World', '最強陰陽師の異世界転生記', 'The Reincarnation of the Strongest Exorcist in Another World']"
34350,Alice & Zoroku,"['アリスと蔵六', 'Alice to Zouroku', 'Alice & Zoroku']"
50338,In the Heart of Kunoichi Tsubaki,"[""Inside Tsubaki Kunoichi's Heart"", 'In the Heart of Kunoichi Tsubaki', 'Kunoichi Tsubaki no Mune no Uchi', 'くノ一ツバキの胸の内']"
40530,Bottom-Tier Character Tomozaki,"['Bottom-Tier Character Tomozaki', 'Jakusha Character Tomozaki-kun', 'The Low Tier Character ""Tomozaki-kun""', 'Jaku-Chara Tomozaki-kun', '弱キャラ友崎くん']"
60969,A Star Brighter Than the Sun,"['Tamahoshi', '太陽よりも眩しい星', 'Taiyou yori mo Mabushii Hoshi', 'A Star Brighter Than the Sun']"
60781,Alma-chan Wants to Be a Family!,"['Alma-chan wa Kazoku ni Naritai', 'アルマちゃんは家族になりたい', 'I Want to Be a Family', 'Alma-chan Wants to Have a Family!', 'Alma-chan Wants to Be a Family!']"
55842,"Okitsura: Fell in Love with an Okinawan Girl, but I Just Wish I Know What She's Saying","['Okinawa de Suki ni Natta Ko ga Hougen Sugite Tsurasugiru', ""Okitsura: Fell in Love with an Okinawan Girl, but I Just Wish I Know What She's Saying"", '沖縄で好きになった子が方言すぎてツラすぎる']"
52092,My Home Hero,"['My Home Hero', 'マイホームヒーロー']"
31564,"Three Leaves, Three Colors","['Three Leaves, Three Colors', '三者三葉', 'Sansha Sanyou']"
39184,A3! Season Spring & Summer,"['Act! Addict! Actors! Season Spring & Summer', 'A3! Season Spring & Summer', 'A3! SEASON SPRING & SUMMER']"
28825,Himouto! Umaru-chan,"['Himouto! Umaru-chan', 'My Two-Faced Little Sister', '干物妹！うまるちゃん']"
37579,Ms. Vampire who lives in my neighborhood.,"['Tonari no Kyuuketsuki-san', 'となりの吸血鬼さん', 'Ms. vampire who lives in my neighborhood.', 'Ms. Vampire who lives in my neighborhood.']"
24455,Lord Marksman and Vanadis,"['Lord Marksman y Vanadis', '魔弾の王と戦姫 (ヴァナディース)', 'Madan no Ou to Senki', 'Lord Marksman and Vanadis', 'Madan no Ou to Vanadis', 'Madan no Ô to Vanadis', 'The King of the Magic Bullet and Vanadis']"
50917,Prima Doll,"['プリマドール', 'Prima Doll']"
39790,Adachi and Shimamura,"['Adachi and Shimamura', '安達としまむら', 'Adachi to Shimamura', 'Adashima']"
21863,The Comic Artist and His Assistants,"['Mangaka-san to Assistant-san to', 'マンガ家さんとアシスタントさんと THE ANIMATION', 'Mangaka-san to Assistant-san to The Animation', 'ManAshi', 'The Comic Artist and His Assistants', 'Mangada-san To Assistant-san To The Animation']"
32949,Scum's Wish,"['Kuzu No Honkai', 'クズの本懐', ""Scum's Wish"", 'El Deseo de la Escoria', 'Kuzu no Honkai']"
49376,"""Ippon"" again!","['もういっぽん！', '""Ippon"" again!', 'Mou Ippon!']"
32887,Sword Oratoria: Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side,"['Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria', 'DanMachi: Sword Oratoria', '¿Qué tiene de Malo intentar ligar en una Mazmorra? Familia Myth: Sword Oratoria', 'Danmachi Sword Oratoria', 'ダンジョンに出会いを求めるのは間違っているだろうか外伝 ソード・オラトリア', 'Sword Oratoria: Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side']"
39324,"If It's for My Daughter, I'd Even Defeat a Demon Lord","['Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.', ""If It's for My Daughter, I'd Even Defeat a Demon Lord"", 'Uchi no Musume no Tame naraba', 'うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。', ""If it's for My Daughter, I'd Even Defeat a Demon Lord"", 'UchiMusume', 'Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.', ""If It'sFor My Daughter, I'd Even Defeat A Demon Lord""]"
11021,Muv-Luv Alternative: Total Eclipse,"['MLA TE', 'マブラヴ オルタネイティヴ トータル・イクリプス', 'MuvLuv Alternative Total Eclipse', 'Muv-Luv Alternative: Total Eclipse', 'Total Eclipse']"
60732,The Water Magician,"['The Water Magician', '水属性の魔法使い', 'Mizu Zokusei no Mahoutsukai', 'Mizu Zokusei no Mahoutsukai Daiichibu: Chuuou Shokoku-hen', 'The Water Magician: The Central Provinces Arc']"
59161,Bad Girl,"['Bad Girl', 'ばっどがーる']"
58131,The Shiunji Family Children,"['Shiunji-ke no Kodomotachi', 'The Shiunji Siblings', '紫雲寺家の子供たち', 'The Children of Shiunji Family', 'The Shiunji Family Children']"
34104,Knight's & Magic,"['ナイツ&マジック', ""Knight's & Magic""]"
20787,Black Bullet,"['Black Bullet', 'ブラック・ブレット\u3000BLACK BULLET\u3000［黒の銃弾］']"
41353,The God of High School,"['Gat Obeu Hai Seukul', 'THE GOD OF HIGH SCHOOL ゴッド・オブ・ハイスクール', 'The God of High School', 'GOHS', '갓 오브 하이스쿨', 'The God Of High School']"
8503,Fushigi Mahou Fun Fun Pharmacy,"['Fushigi Mahou Fun Fun Pharmacy', 'ふしぎ魔法 ファンファン・ファーマシィー', 'Mysterious Magic Fun Fun Pharmacy']"
42544,Fena: Pirate Princess,"['海賊王女', 'Kaizoku Oujo', 'Fena: Pirate Princess']"
16035,Karneval,"['Karneval (2013)', 'Karneval', 'Karneval (TV)', 'カーニヴァル']"
53447,To Be Hero X,"['To Be Hero X', '凸变英雄X', 'Tu Bian Yingxiong X']"
44074,Link Click,"['Jikou Dairinin', '時光代理人', '时光代理人', 'Shiguang Dailiren', 'Link Click', 'Shi Guang Dai Li Ren']"
60489,Takopi's Original Sin,"[""Takopi's Original Sin"", 'Takopii no Genzai', 'タコピーの原罪']"
49818,Lord of Mysteries,"['Guimi Zhi Zhu: Xiaochou Pian', 'Lord of Mysteries', 'LOTM', 'Lord of the Mysteries', '诡秘之主 小丑篇']"
42310,Cyberpunk: Edgerunners,"['Cyberpunk: Edgerunners', 'サイバーパンク エッジランナーズ']"
37208,The Master of Diabolism,"['Grandmaster of Demonic Cultivation', 'The Master of Diabolism', 'The Founder of Diabolism', 'Mo Dao Zu Shi: Qianchen Pian', 'Mo Dao Zu Shi', 'Modao Zushi', 'Madou Soshi', '魔道祖师', '魔道祖师 前尘篇']"
44087,Gintama: The Semi-Final,"['Gintama: The Semi-Final', '銀魂 THE SEMI-FINAL']"
35737,Pluto,"['Pluto', 'プルートウ']"
55809,Renegade Immortal,"['仙逆', 'Renegade Immortal', 'Xian Ni']"
40730,Heaven Official's Blessing,"['TGCF', 'La Bendición del Oficial del Cielo', '天官賜福', 'Tian Guan Ci Fu', ""Heaven Official's Blessing"", 'Tian Guan Cifu']"
37822,Soul Land,"['Douluo Dalu 2nd Season', 'Soul Land', 'Soul Land 2nd Season', 'Douluo Dalu Second Season', '斗罗大陆']"
